koulun_nimi,sukup,A,alin_ka_17
tapiolan lukio,2,5,8.92
tapiolan lukio,1,5,8.92
tapiolan lukio,2,6,8.92
tapiolan lukio,2,3,8.92
tapiolan lukio,2,4,8.92
tapiolan lukio,2,5,8.92
tapiolan lukio,2,6,8.92
tapiolan lukio,2,4,8.92
tapiolan lukio,1,2,8.92
tapiolan lukio,2,5,8.92
tapiolan lukio,2,5,8.92
tapiolan lukio,2,4,8.92
tapiolan lukio,1,6,8.92
tapiolan lukio,2,6,8.92
tapiolan lukio,2,4,8.92
tapiolan lukio,2,6,8.92
tapiolan lukio,1,5,8.92
tapiolan lukio,2,6,8.92
tapiolan lukio,2,5,8.92
tapiolan lukio,1,4,8.92
tapiolan lukio,2,4,8.92
tapiolan lukio,2,6,8.92
tapiolan lukio,2,5,8.92
tapiolan lukio,1,5,8.92
tapiolan lukio,1,6,8.92
tapiolan lukio,2,4,8.92
tapiolan lukio,1,4,8.92
tapiolan lukio,2,4,8.92
tapiolan lukio,2,4,8.92
tapiolan lukio,2,5,8.92
tapiolan lukio,1,6,8.92
tapiolan lukio,1,3,8.92
tapiolan lukio,2,5,8.92
tapiolan lukio,2,4,8.92
tapiolan lukio,2,5,8.92
tapiolan lukio,2,4,8.92
tapiolan lukio,1,4,8.92
tapiolan lukio,1,5,8.92
tapiolan lukio,1,3,8.92
tapiolan lukio,2,6,8.92
tapiolan lukio,2,5,8.92
tapiolan lukio,1,3,8.92
tapiolan lukio,2,6,8.92
tapiolan lukio,2,5,8.92
tapiolan lukio,2,5,8.92
tapiolan lukio,1,3,8.92
tapiolan lukio,2,5,8.92
tapiolan lukio,1,5,8.92
tapiolan lukio,2,4,8.92
tapiolan lukio,2,5,8.92
tapiolan lukio,2,5,8.92
tapiolan lukio,2,4,8.92
tapiolan lukio,2,5,8.92
tapiolan lukio,2,7,8.92
tapiolan lukio,2,5,8.92
tapiolan lukio,2,6,8.92
tapiolan lukio,2,6,8.92
tapiolan lukio,2,6,8.92
tapiolan lukio,2,6,8.92
tapiolan lukio,1,5,8.92
tapiolan lukio,1,3,8.92
lauttasaaren yhteiskoulu,1,4,8.5
lauttasaaren yhteiskoulu,1,4,8.5
lauttasaaren yhteiskoulu,2,4,8.5
lauttasaaren yhteiskoulu,2,4,8.5
lauttasaaren yhteiskoulu,2,5,8.5
lauttasaaren yhteiskoulu,1,5,8.5
lauttasaaren yhteiskoulu,1,4,8.5
lauttasaaren yhteiskoulu,2,6,8.5
lauttasaaren yhteiskoulu,1,4,8.5
lauttasaaren yhteiskoulu,2,5,8.5
lauttasaaren yhteiskoulu,1,6,8.5
lauttasaaren yhteiskoulu,2,6,8.5
lauttasaaren yhteiskoulu,2,5,8.5
lauttasaaren yhteiskoulu,2,4,8.5
lauttasaaren yhteiskoulu,1,3,8.5
lauttasaaren yhteiskoulu,1,3,8.5
lauttasaaren yhteiskoulu,2,6,8.5
lauttasaaren yhteiskoulu,1,3,8.5
lauttasaaren yhteiskoulu,1,3,8.5
lauttasaaren yhteiskoulu,1,4,8.5
lauttasaaren yhteiskoulu,2,4,8.5
lauttasaaren yhteiskoulu,2,3,8.5
lauttasaaren yhteiskoulu,2,3,8.5
lauttasaaren yhteiskoulu,1,6,8.5
lauttasaaren yhteiskoulu,1,4,8.5
lauttasaaren yhteiskoulu,1,4,8.5
lauttasaaren yhteiskoulu,1,5,8.5
lauttasaaren yhteiskoulu,1,5,8.5
lauttasaaren yhteiskoulu,1,4,8.5
lauttasaaren yhteiskoulu,2,3,8.5
lauttasaaren yhteiskoulu,2,4,8.5
lauttasaaren yhteiskoulu,2,4,8.5
lauttasaaren yhteiskoulu,2,4,8.5
lauttasaaren yhteiskoulu,2,5,8.5
lauttasaaren yhteiskoulu,1,4,8.5
lauttasaaren yhteiskoulu,2,5,8.5
lauttasaaren yhteiskoulu,2,5,8.5
lauttasaaren yhteiskoulu,2,4,8.5
lauttasaaren yhteiskoulu,1,6,8.5
lauttasaaren yhteiskoulu,1,4,8.5
lauttasaaren yhteiskoulu,2,6,8.5
lauttasaaren yhteiskoulu,1,6,8.5
lauttasaaren yhteiskoulu,1,2,8.5
lauttasaaren yhteiskoulu,2,3,8.5
lauttasaaren yhteiskoulu,1,4,8.5
lauttasaaren yhteiskoulu,1,4,8.5
lauttasaaren yhteiskoulu,2,4,8.5
lauttasaaren yhteiskoulu,2,4,8.5
lauttasaaren yhteiskoulu,1,5,8.5
lauttasaaren yhteiskoulu,1,5,8.5
lauttasaaren yhteiskoulu,1,4,8.5
lauttasaaren yhteiskoulu,2,4,8.5
lauttasaaren yhteiskoulu,2,5,8.5
lauttasaaren yhteiskoulu,2,4,8.5
lauttasaaren yhteiskoulu,1,2,8.5
lauttasaaren yhteiskoulu,1,3,8.5
lauttasaaren yhteiskoulu,2,5,8.5
lauttasaaren yhteiskoulu,1,3,8.5
lauttasaaren yhteiskoulu,1,6,8.5
lauttasaaren yhteiskoulu,2,4,8.5
lauttasaaren yhteiskoulu,1,6,8.5
lauttasaaren yhteiskoulu,2,4,8.5
lauttasaaren yhteiskoulu,2,7,8.5
lauttasaaren yhteiskoulu,2,5,8.5
lauttasaaren yhteiskoulu,2,3,8.5
lauttasaaren yhteiskoulu,2,6,8.5
lauttasaaren yhteiskoulu,2,6,8.5
lauttasaaren yhteiskoulu,2,2,8.5
lauttasaaren yhteiskoulu,1,4,8.5
lauttasaaren yhteiskoulu,1,6,8.5
lauttasaaren yhteiskoulu,1,4,8.5
lauttasaaren yhteiskoulu,1,5,8.5
lauttasaaren yhteiskoulu,2,4,8.5
lauttasaaren yhteiskoulu,1,6,8.5
lauttasaaren yhteiskoulu,1,5,8.5
lauttasaaren yhteiskoulu,2,3,8.5
lauttasaaren yhteiskoulu,2,6,8.5
lauttasaaren yhteiskoulu,2,4,8.5
lauttasaaren yhteiskoulu,2,3,8.5
lauttasaaren yhteiskoulu,1,3,8.5
lauttasaaren yhteiskoulu,2,5,8.5
lauttasaaren yhteiskoulu,1,4,8.5
lauttasaaren yhteiskoulu,2,4,8.5
punkalaitumen lukio,1,4,7
punkalaitumen lukio,2,5,7
punkalaitumen lukio,2,5,7
punkalaitumen lukio,1,3,7
punkalaitumen lukio,1,4,7
punkalaitumen lukio,2,4,7
punkalaitumen lukio,2,4,7
punkalaitumen lukio,2,4,7
punkalaitumen lukio,2,5,7
punkalaitumen lukio,1,3,7
punkalaitumen lukio,2,3,7
punkalaitumen lukio,2,5,7
punkalaitumen lukio,2,6,7
punkalaitumen lukio,2,6,7
punkalaitumen lukio,2,3,7
punkalaitumen lukio,2,5,7
taivalkosken lukio,2,5,7.5
taivalkosken lukio,2,5,7.5
taivalkosken lukio,2,3,7.5
taivalkosken lukio,1,4,7.5
taivalkosken lukio,2,2,7.5
taivalkosken lukio,2,7,7.5
taivalkosken lukio,1,3,7.5
taivalkosken lukio,1,6,7.5
taivalkosken lukio,1,2,7.5
taivalkosken lukio,1,6,7.5
taivalkosken lukio,2,5,7.5
taivalkosken lukio,2,5,7.5
taivalkosken lukio,2,5,7.5
sallan lukio,2,6,8
sallan lukio,1,3,8
sallan lukio,2,6,8
sallan lukio,2,4,8
sallan lukio,2,5,8
sallan lukio,2,4,8
sallan lukio,1,6,8
sallan lukio,2,4,8
sallan lukio,1,2,8
sallan lukio,1,5,8
sallan lukio,1,4,8
sallan lukio,2,5,8
utsjoen saamelaislukio,2,5,7.46
taavetin lukio,1,3,7.25
taavetin lukio,2,3,7.25
taavetin lukio,2,3,7.25
taavetin lukio,2,3,7.25
taavetin lukio,2,6,7.25
taavetin lukio,1,5,7.25
taavetin lukio,2,4,7.25
taavetin lukio,2,6,7.25
taavetin lukio,2,4,7.25
taavetin lukio,1,4,7.25
taavetin lukio,1,5,7.25
taavetin lukio,1,3,7.25
taavetin lukio,1,4,7.25
rautavaaran lukio,2,5,7
rautavaaran lukio,1,4,7
rautavaaran lukio,1,2,7
rautavaaran lukio,1,4,7
rautavaaran lukio,1,4,7
rautavaaran lukio,1,3,7
rautavaaran lukio,1,3,7
parikkalan lukio,1,6,6.62
parikkalan lukio,1,3,6.62
parikkalan lukio,2,5,6.62
parikkalan lukio,1,5,6.62
parikkalan lukio,2,3,6.62
parikkalan lukio,1,5,6.62
parikkalan lukio,2,5,6.62
parikkalan lukio,1,6,6.62
parikkalan lukio,2,4,6.62
parikkalan lukio,1,5,6.62
parikkalan lukio,1,5,6.62
parikkalan lukio,2,3,6.62
parikkalan lukio,2,5,6.62
ounasvaaran lukio,2,3,7.33
ounasvaaran lukio,2,4,7.33
ounasvaaran lukio,2,3,7.33
ounasvaaran lukio,2,5,7.33
ounasvaaran lukio,2,3,7.33
ounasvaaran lukio,1,4,7.33
ounasvaaran lukio,2,5,7.33
ounasvaaran lukio,1,2,7.33
ounasvaaran lukio,2,5,7.33
ounasvaaran lukio,2,4,7.33
ounasvaaran lukio,2,4,7.33
ounasvaaran lukio,1,4,7.33
ounasvaaran lukio,2,4,7.33
ounasvaaran lukio,1,2,7.33
ounasvaaran lukio,2,3,7.33
ounasvaaran lukio,2,2,7.33
ounasvaaran lukio,1,6,7.33
ounasvaaran lukio,1,5,7.33
ounasvaaran lukio,1,3,7.33
ounasvaaran lukio,1,4,7.33
ounasvaaran lukio,1,2,7.33
ounasvaaran lukio,2,4,7.33
ounasvaaran lukio,2,4,7.33
ounasvaaran lukio,2,3,7.33
ounasvaaran lukio,2,3,7.33
ounasvaaran lukio,2,6,7.33
ounasvaaran lukio,1,3,7.33
ounasvaaran lukio,1,3,7.33
ounasvaaran lukio,1,3,7.33
ounasvaaran lukio,1,4,7.33
ounasvaaran lukio,2,3,7.33
ounasvaaran lukio,1,4,7.33
ounasvaaran lukio,1,3,7.33
ounasvaaran lukio,1,5,7.33
ounasvaaran lukio,2,4,7.33
ounasvaaran lukio,1,4,7.33
ounasvaaran lukio,2,3,7.33
ounasvaaran lukio,1,3,7.33
ounasvaaran lukio,2,6,7.33
ounasvaaran lukio,2,6,7.33
ounasvaaran lukio,2,4,7.33
ounasvaaran lukio,1,5,7.33
ounasvaaran lukio,1,3,7.33
ounasvaaran lukio,1,3,7.33
ounasvaaran lukio,1,4,7.33
ounasvaaran lukio,2,5,7.33
ounasvaaran lukio,1,4,7.33
ounasvaaran lukio,1,0,7.33
ounasvaaran lukio,1,4,7.33
ounasvaaran lukio,1,3,7.33
ounasvaaran lukio,1,3,7.33
ounasvaaran lukio,2,4,7.33
ounasvaaran lukio,2,6,7.33
ounasvaaran lukio,2,3,7.33
ounasvaaran lukio,2,4,7.33
ounasvaaran lukio,1,3,7.33
ounasvaaran lukio,2,4,7.33
ounasvaaran lukio,1,3,7.33
ounasvaaran lukio,1,3,7.33
ounasvaaran lukio,1,4,7.33
ounasvaaran lukio,1,3,7.33
ounasvaaran lukio,1,4,7.33
ounasvaaran lukio,2,5,7.33
ounasvaaran lukio,1,5,7.33
ounasvaaran lukio,2,3,7.33
ounasvaaran lukio,2,6,7.33
ounasvaaran lukio,1,4,7.33
ounasvaaran lukio,1,2,7.33
ounasvaaran lukio,2,5,7.33
ounasvaaran lukio,2,4,7.33
ounasvaaran lukio,2,7,7.33
ounasvaaran lukio,2,5,7.33
ounasvaaran lukio,1,3,7.33
ounasvaaran lukio,2,4,7.33
ounasvaaran lukio,2,4,7.33
ounasvaaran lukio,2,4,7.33
ounasvaaran lukio,2,4,7.33
ounasvaaran lukio,2,4,7.33
ounasvaaran lukio,2,5,7.33
ounasvaaran lukio,2,2,7.33
ounasvaaran lukio,1,2,7.33
ounasvaaran lukio,1,2,7.33
ounasvaaran lukio,2,3,7.33
ounasvaaran lukio,1,2,7.33
ounasvaaran lukio,2,7,7.33
ounasvaaran lukio,2,4,7.33
ounasvaaran lukio,2,4,7.33
ounasvaaran lukio,1,3,7.33
ounasvaaran lukio,1,3,7.33
ounasvaaran lukio,1,4,7.33
ounasvaaran lukio,2,3,7.33
ounasvaaran lukio,1,3,7.33
ounasvaaran lukio,1,3,7.33
ounasvaaran lukio,2,4,7.33
ounasvaaran lukio,2,4,7.33
ounasvaaran lukio,1,5,7.33
ounasvaaran lukio,1,3,7.33
ounasvaaran lukio,1,3,7.33
ounasvaaran lukio,1,3,7.33
ounasvaaran lukio,1,0,7.33
ounasvaaran lukio,2,5,7.33
ounasvaaran lukio,2,5,7.33
ounasvaaran lukio,1,3,7.33
ounasvaaran lukio,2,6,7.33
ounasvaaran lukio,1,3,7.33
ounasvaaran lukio,1,3,7.33
ounasvaaran lukio,2,2,7.33
ounasvaaran lukio,1,3,7.33
ounasvaaran lukio,2,5,7.33
ounasvaaran lukio,2,7,7.33
ounasvaaran lukio,2,3,7.33
ounasvaaran lukio,1,3,7.33
ounasvaaran lukio,1,3,7.33
ounasvaaran lukio,1,4,7.33
ounasvaaran lukio,2,3,7.33
ounasvaaran lukio,1,4,7.33
ounasvaaran lukio,2,7,7.33
ounasvaaran lukio,2,7,7.33
ounasvaaran lukio,1,2,7.33
ounasvaaran lukio,1,2,7.33
ounasvaaran lukio,2,3,7.33
ounasvaaran lukio,2,2,7.33
ounasvaaran lukio,1,6,7.33
ounasvaaran lukio,1,6,7.33
ounasvaaran lukio,1,3,7.33
ounasvaaran lukio,2,6,7.33
ounasvaaran lukio,1,2,7.33
ounasvaaran lukio,1,2,7.33
ounasvaaran lukio,2,4,7.33
ounasvaaran lukio,2,4,7.33
ounasvaaran lukio,1,4,7.33
ounasvaaran lukio,2,7,7.33
ounasvaaran lukio,2,3,7.33
ounasvaaran lukio,1,4,7.33
ounasvaaran lukio,1,2,7.33
ounasvaaran lukio,2,6,7.33
ounasvaaran lukio,2,5,7.33
ounasvaaran lukio,2,5,7.33
ounasvaaran lukio,1,4,7.33
ounasvaaran lukio,1,4,7.33
raahen lukio,2,3,7.08
raahen lukio,2,6,7.08
raahen lukio,2,5,7.08
raahen lukio,2,5,7.08
raahen lukio,2,4,7.08
raahen lukio,1,2,7.08
raahen lukio,1,5,7.08
raahen lukio,2,5,7.08
raahen lukio,2,4,7.08
raahen lukio,2,6,7.08
raahen lukio,2,4,7.08
raahen lukio,1,2,7.08
raahen lukio,2,4,7.08
raahen lukio,2,3,7.08
raahen lukio,2,4,7.08
raahen lukio,1,3,7.08
raahen lukio,2,2,7.08
raahen lukio,2,7,7.08
raahen lukio,2,3,7.08
raahen lukio,2,6,7.08
raahen lukio,2,4,7.08
raahen lukio,1,5,7.08
raahen lukio,1,5,7.08
raahen lukio,2,5,7.08
raahen lukio,2,5,7.08
raahen lukio,2,2,7.08
raahen lukio,2,4,7.08
raahen lukio,2,4,7.08
raahen lukio,1,3,7.08
raahen lukio,2,2,7.08
raahen lukio,1,3,7.08
raahen lukio,2,4,7.08
raahen lukio,1,3,7.08
raahen lukio,1,5,7.08
raahen lukio,1,4,7.08
raahen lukio,2,5,7.08
raahen lukio,2,4,7.08
raahen lukio,2,3,7.08
raahen lukio,2,2,7.08
raahen lukio,1,2,7.08
raahen lukio,2,5,7.08
raahen lukio,2,6,7.08
raahen lukio,2,5,7.08
raahen lukio,2,3,7.08
raahen lukio,2,6,7.08
raahen lukio,2,4,7.08
raahen lukio,2,5,7.08
raahen lukio,1,3,7.08
raahen lukio,1,4,7.08
raahen lukio,2,4,7.08
raahen lukio,2,3,7.08
raahen lukio,2,3,7.08
raahen lukio,1,4,7.08
raahen lukio,1,3,7.08
raahen lukio,1,3,7.08
raahen lukio,1,3,7.08
raahen lukio,2,4,7.08
raahen lukio,1,2,7.08
raahen lukio,2,6,7.08
raahen lukio,2,6,7.08
raahen lukio,2,5,7.08
raahen lukio,1,3,7.08
raahen lukio,2,2,7.08
raahen lukio,2,4,7.08
raahen lukio,2,4,7.08
raahen lukio,2,5,7.08
raahen lukio,2,4,7.08
raahen lukio,2,5,7.08
raahen lukio,1,3,7.08
raahen lukio,2,6,7.08
raahen lukio,2,2,7.08
raahen lukio,2,4,7.08
raahen lukio,1,5,7.08
raahen lukio,1,3,7.08
raahen lukio,2,5,7.08
raahen lukio,2,6,7.08
raahen lukio,2,5,7.08
raahen lukio,1,0,7.08
raahen lukio,2,4,7.08
raahen lukio,1,3,7.08
raahen lukio,1,3,7.08
raahen lukio,2,4,7.08
raahen lukio,1,3,7.08
raahen lukio,2,4,7.08
raahen lukio,2,6,7.08
raahen lukio,1,3,7.08
raahen lukio,2,2,7.08
kuopion taidelukio lumit,2,6,7.69
kuopion taidelukio lumit,2,6,7.69
kuopion taidelukio lumit,2,6,7.69
kuopion taidelukio lumit,2,5,7.69
kuopion taidelukio lumit,2,4,7.69
kuopion taidelukio lumit,2,4,7.69
kuopion taidelukio lumit,2,2,7.69
kuopion taidelukio lumit,1,4,7.69
kuopion taidelukio lumit,1,5,7.69
kuopion taidelukio lumit,2,3,7.69
kuopion taidelukio lumit,1,2,7.69
kuopion taidelukio lumit,2,4,7.69
kuopion taidelukio lumit,2,5,7.69
kuopion taidelukio lumit,1,4,7.69
kuopion taidelukio lumit,2,5,7.69
kuopion taidelukio lumit,2,4,7.69
kuopion taidelukio lumit,2,3,7.69
kuopion taidelukio lumit,2,4,7.69
kuopion taidelukio lumit,1,3,7.69
kuopion taidelukio lumit,1,3,7.69
kuopion taidelukio lumit,2,5,7.69
kuopion taidelukio lumit,2,6,7.69
kuopion taidelukio lumit,2,4,7.69
kuopion taidelukio lumit,2,4,7.69
kuopion taidelukio lumit,2,6,7.69
kuopion taidelukio lumit,2,7,7.69
kuopion taidelukio lumit,2,6,7.69
kuopion taidelukio lumit,2,3,7.69
kuopion taidelukio lumit,1,5,7.69
kuopion taidelukio lumit,2,2,7.69
kuopion taidelukio lumit,1,3,7.69
kuopion taidelukio lumit,2,4,7.69
kuopion taidelukio lumit,1,4,7.69
kuopion taidelukio lumit,1,4,7.69
kuopion taidelukio lumit,2,4,7.69
kuopion taidelukio lumit,2,5,7.69
kuopion taidelukio lumit,2,3,7.69
kuopion taidelukio lumit,2,6,7.69
kuopion taidelukio lumit,2,6,7.69
kuopion taidelukio lumit,2,3,7.69
kuopion taidelukio lumit,1,3,7.69
kuopion taidelukio lumit,1,7,7.69
kuopion taidelukio lumit,2,5,7.69
kuopion taidelukio lumit,2,6,7.69
kuopion taidelukio lumit,2,6,7.69
kuopion taidelukio lumit,2,5,7.69
kuopion taidelukio lumit,2,7,7.69
kuopion taidelukio lumit,2,7,7.69
kuopion taidelukio lumit,2,4,7.69
kuopion taidelukio lumit,1,4,7.69
kuopion taidelukio lumit,2,4,7.69
kuopion taidelukio lumit,2,5,7.69
kuopion taidelukio lumit,1,3,7.69
kuopion taidelukio lumit,2,3,7.69
kuopion taidelukio lumit,2,3,7.69
kuopion taidelukio lumit,2,5,7.69
kuopion taidelukio lumit,1,3,7.69
kuopion taidelukio lumit,2,5,7.69
kuopion taidelukio lumit,2,0,7.69
kuopion taidelukio lumit,2,3,7.69
kuopion taidelukio lumit,1,3,7.69
kuopion taidelukio lumit,2,5,7.69
kuopion taidelukio lumit,1,4,7.69
kuopion taidelukio lumit,1,4,7.69
kuopion taidelukio lumit,2,5,7.69
kuopion taidelukio lumit,2,5,7.69
kuopion taidelukio lumit,1,3,7.69
kuopion taidelukio lumit,1,4,7.69
kuopion taidelukio lumit,2,6,7.69
kuopion taidelukio lumit,2,7,7.69
kuopion taidelukio lumit,1,7,7.69
kuopion taidelukio lumit,2,6,7.69
kuopion taidelukio lumit,1,3,7.69
kuopion taidelukio lumit,2,4,7.69
kuopion taidelukio lumit,2,5,7.69
kuopion taidelukio lumit,2,4,7.69
kuopion taidelukio lumit,2,7,7.69
kuopion taidelukio lumit,2,5,7.69
kuopion taidelukio lumit,1,5,7.69
kuopion taidelukio lumit,2,4,7.69
kuopion taidelukio lumit,2,5,7.69
kuopion taidelukio lumit,2,4,7.69
kuopion taidelukio lumit,2,7,7.69
kuopion taidelukio lumit,2,6,7.69
kuopion taidelukio lumit,2,6,7.69
kuopion taidelukio lumit,2,6,7.69
kuopion taidelukio lumit,2,4,7.69
kuopion taidelukio lumit,1,3,7.69
kuopion taidelukio lumit,1,6,7.69
kuopion taidelukio lumit,1,7,7.69
pälkäneen lukio,1,2,7.25
pälkäneen lukio,2,3,7.25
pälkäneen lukio,2,3,7.25
pälkäneen lukio,2,3,7.25
pälkäneen lukio,1,4,7.25
pälkäneen lukio,1,2,7.25
pälkäneen lukio,1,2,7.25
pälkäneen lukio,1,3,7.25
pälkäneen lukio,2,4,7.25
pälkäneen lukio,1,4,7.25
pälkäneen lukio,2,5,7.25
pälkäneen lukio,2,2,7.25
pälkäneen lukio,1,4,7.25
pälkäneen lukio,2,2,7.25
pälkäneen lukio,2,3,7.25
pälkäneen lukio,2,3,7.25
pälkäneen lukio,1,3,7.25
pälkäneen lukio,1,5,7.25
pälkäneen lukio,2,2,7.25
viherlaakson lukio,2,4,7.92
viherlaakson lukio,1,4,7.92
viherlaakson lukio,1,4,7.92
viherlaakson lukio,2,6,7.92
viherlaakson lukio,1,3,7.92
viherlaakson lukio,1,5,7.92
viherlaakson lukio,1,0,7.92
viherlaakson lukio,1,2,7.92
viherlaakson lukio,1,4,7.92
viherlaakson lukio,2,4,7.92
viherlaakson lukio,1,6,7.92
viherlaakson lukio,1,3,7.92
viherlaakson lukio,1,4,7.92
viherlaakson lukio,1,4,7.92
viherlaakson lukio,2,5,7.92
viherlaakson lukio,2,4,7.92
viherlaakson lukio,1,4,7.92
viherlaakson lukio,1,3,7.92
viherlaakson lukio,1,3,7.92
viherlaakson lukio,2,3,7.92
viherlaakson lukio,2,4,7.92
viherlaakson lukio,1,3,7.92
viherlaakson lukio,1,3,7.92
viherlaakson lukio,1,4,7.92
viherlaakson lukio,1,3,7.92
viherlaakson lukio,2,3,7.92
viherlaakson lukio,2,5,7.92
viherlaakson lukio,2,2,7.92
viherlaakson lukio,1,3,7.92
viherlaakson lukio,2,5,7.92
viherlaakson lukio,1,3,7.92
viherlaakson lukio,1,4,7.92
viherlaakson lukio,1,3,7.92
viherlaakson lukio,2,4,7.92
viherlaakson lukio,1,4,7.92
viherlaakson lukio,1,3,7.92
viherlaakson lukio,2,4,7.92
viherlaakson lukio,1,4,7.92
viherlaakson lukio,1,3,7.92
viherlaakson lukio,1,4,7.92
viherlaakson lukio,1,4,7.92
viherlaakson lukio,1,3,7.92
viherlaakson lukio,2,5,7.92
viherlaakson lukio,2,6,7.92
viherlaakson lukio,1,4,7.92
viherlaakson lukio,2,6,7.92
viherlaakson lukio,2,2,7.92
viherlaakson lukio,2,3,7.92
viherlaakson lukio,2,4,7.92
viherlaakson lukio,2,5,7.92
viherlaakson lukio,1,4,7.92
viherlaakson lukio,1,7,7.92
viherlaakson lukio,1,4,7.92
viherlaakson lukio,1,3,7.92
viherlaakson lukio,1,4,7.92
viherlaakson lukio,2,5,7.92
viherlaakson lukio,1,6,7.92
viherlaakson lukio,2,5,7.92
viherlaakson lukio,1,3,7.92
viherlaakson lukio,1,4,7.92
viherlaakson lukio,1,3,7.92
viherlaakson lukio,1,5,7.92
viherlaakson lukio,1,4,7.92
viherlaakson lukio,2,3,7.92
viherlaakson lukio,2,5,7.92
viherlaakson lukio,1,4,7.92
viherlaakson lukio,1,3,7.92
viherlaakson lukio,1,4,7.92
viherlaakson lukio,2,5,7.92
viherlaakson lukio,1,2,7.92
viherlaakson lukio,2,4,7.92
viherlaakson lukio,2,4,7.92
viherlaakson lukio,1,3,7.92
viherlaakson lukio,2,3,7.92
viherlaakson lukio,1,3,7.92
viherlaakson lukio,2,5,7.92
viherlaakson lukio,2,4,7.92
viherlaakson lukio,1,3,7.92
viherlaakson lukio,1,4,7.92
viherlaakson lukio,1,2,7.92
viherlaakson lukio,1,4,7.92
viherlaakson lukio,2,4,7.92
viherlaakson lukio,2,5,7.92
viherlaakson lukio,2,3,7.92
viherlaakson lukio,1,4,7.92
viherlaakson lukio,1,3,7.92
viherlaakson lukio,2,4,7.92
viherlaakson lukio,1,4,7.92
viherlaakson lukio,2,5,7.92
viherlaakson lukio,2,4,7.92
viherlaakson lukio,1,3,7.92
viherlaakson lukio,2,7,7.92
viherlaakson lukio,1,3,7.92
viherlaakson lukio,2,5,7.92
viherlaakson lukio,1,6,7.92
viherlaakson lukio,2,5,7.92
viherlaakson lukio,1,3,7.92
viherlaakson lukio,1,3,7.92
viherlaakson lukio,2,4,7.92
viherlaakson lukio,1,4,7.92
viherlaakson lukio,2,4,7.92
viherlaakson lukio,1,3,7.92
viherlaakson lukio,2,4,7.92
viherlaakson lukio,1,4,7.92
viherlaakson lukio,1,4,7.92
viherlaakson lukio,2,3,7.92
viherlaakson lukio,1,3,7.92
viherlaakson lukio,1,3,7.92
viherlaakson lukio,2,4,7.92
viherlaakson lukio,1,4,7.92
viherlaakson lukio,1,0,7.92
viherlaakson lukio,2,3,7.92
viherlaakson lukio,2,7,7.92
viherlaakson lukio,2,4,7.92
viherlaakson lukio,2,3,7.92
viherlaakson lukio,1,4,7.92
martinlaakson lukio,1,4,7.92
martinlaakson lukio,2,4,7.92
martinlaakson lukio,2,6,7.92
martinlaakson lukio,2,6,7.92
martinlaakson lukio,1,4,7.92
martinlaakson lukio,1,4,7.92
martinlaakson lukio,2,5,7.92
martinlaakson lukio,2,5,7.92
martinlaakson lukio,1,5,7.92
martinlaakson lukio,1,3,7.92
martinlaakson lukio,1,3,7.92
martinlaakson lukio,1,5,7.92
martinlaakson lukio,2,5,7.92
martinlaakson lukio,2,7,7.92
martinlaakson lukio,1,7,7.92
martinlaakson lukio,2,5,7.92
martinlaakson lukio,2,5,7.92
martinlaakson lukio,1,2,7.92
martinlaakson lukio,2,4,7.92
martinlaakson lukio,1,2,7.92
martinlaakson lukio,2,6,7.92
martinlaakson lukio,1,3,7.92
martinlaakson lukio,2,3,7.92
martinlaakson lukio,1,4,7.92
martinlaakson lukio,2,3,7.92
martinlaakson lukio,2,5,7.92
martinlaakson lukio,1,3,7.92
martinlaakson lukio,1,5,7.92
martinlaakson lukio,2,3,7.92
martinlaakson lukio,1,5,7.92
martinlaakson lukio,1,3,7.92
martinlaakson lukio,1,4,7.92
martinlaakson lukio,1,3,7.92
martinlaakson lukio,2,4,7.92
martinlaakson lukio,2,7,7.92
martinlaakson lukio,1,3,7.92
martinlaakson lukio,2,3,7.92
martinlaakson lukio,1,5,7.92
martinlaakson lukio,1,4,7.92
martinlaakson lukio,2,3,7.92
martinlaakson lukio,1,3,7.92
martinlaakson lukio,1,4,7.92
martinlaakson lukio,2,5,7.92
martinlaakson lukio,2,4,7.92
martinlaakson lukio,1,3,7.92
martinlaakson lukio,1,3,7.92
martinlaakson lukio,2,7,7.92
martinlaakson lukio,2,7,7.92
martinlaakson lukio,2,4,7.92
martinlaakson lukio,2,2,7.92
martinlaakson lukio,1,2,7.92
martinlaakson lukio,2,5,7.92
martinlaakson lukio,2,3,7.92
martinlaakson lukio,1,2,7.92
martinlaakson lukio,1,4,7.92
martinlaakson lukio,1,4,7.92
martinlaakson lukio,1,3,7.92
martinlaakson lukio,1,3,7.92
martinlaakson lukio,1,5,7.92
martinlaakson lukio,2,4,7.92
martinlaakson lukio,1,4,7.92
martinlaakson lukio,2,4,7.92
martinlaakson lukio,2,3,7.92
martinlaakson lukio,2,2,7.92
martinlaakson lukio,1,3,7.92
martinlaakson lukio,2,5,7.92
martinlaakson lukio,1,6,7.92
martinlaakson lukio,1,3,7.92
martinlaakson lukio,2,4,7.92
martinlaakson lukio,2,3,7.92
martinlaakson lukio,2,5,7.92
martinlaakson lukio,2,4,7.92
martinlaakson lukio,1,3,7.92
martinlaakson lukio,2,5,7.92
martinlaakson lukio,2,4,7.92
martinlaakson lukio,1,4,7.92
martinlaakson lukio,1,0,7.92
martinlaakson lukio,2,2,7.92
martinlaakson lukio,2,5,7.92
martinlaakson lukio,1,5,7.92
